id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93
75650,6.375756627235592e-11,1.173329307688476e-9,3.5309255298051373e-10,1.6188971552917834e-8,5.064714806375473e-10,1.5618231249452886e-8,1.133707891865497e-6,9.672331953595563e-5,0.9999021090687186,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0
62756,3.1627084968378807e-11,6.429675226786808e-12,3.240485281624936e-11,2.1670278375627005e-8,2.291810939192463e-10,1.0396974496528987e-8,4.173432095561359e-7,2.803495103136547e-5,0.9999715153388636,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
81171,6.052024168718035e-10,1.0753403179853064e-12,3.4238702102996586e-9,1.1266101221711866e-9,8.579017855534848e-11,1.7985531096279948e-8,1.2590003373949452e-5,7.465314224599372e-5,0.9999127336263007,0,0,1,0,0,0,0,0,0,0,2,0,0,3,14,2,0,3,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,5,3,2,0,0,2,1,0,0,0,1,5,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,2,0,0,0,0
114702,5.0024607665577665e-9,1.321973048578424e-12,2.2565967712265093e-11,2.039949615289577e-9,3.4381059587096006e-10,8.530419826168912e-7,8.966526539496508e-8,2.46509863889153e-4,0.999752540018754,0,0,0,1,1,0,0,1,0,1,4,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1,9,0,0,1
54019,1.5798851829218756e-9,1.9937513069409642e-12,3.5929397756441756e-10,3.359697980667263e-8,3.5242904664476413e-9,1.7943108278949162e-5,3.7048415470716113e-6,0.9999783108207155,2.1670152623216563e-9,1,0,5,6,0,0,0,0,0,0,12,0,0,0,0,4,0,0,1,1,0,1,0,0,0,3,5,2,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,4,0,0,3,0,0,1,0,8,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
103869,3.3326847295121275e-10,1.8600498834111413e-11,5.2323036976534e-10,6.329036241489394e-9,5.623384987673067e-4,2.7965279090185904e-6,3.776737077831117e-5,1.4042364795858214e-4,0.9992566667504512,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,10,0,2,1,0,0,0,2,4,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
108390,9.155504290025187e-11,3.6639388849137313e-10,6.920952314575181e-9,5.075565759268459e-11,6.39035347921446e-5,1.7093418753014322e-8,6.432570511541638e-8,1.019631005932774e-4,0.9998340445158338,0,0,0,0,0,0,2,4,0,0,0,1,0,1,2,8,0,1,0,0,0,1,0,3,4,0,1,0,0,0,0,0,2,6,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,3,0,0,0,0,1,0,0,0,3,3,0,7,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,4,0
102580,1.791052277713227e-9,4.1048807467632186e-11,1.0396365218880465e-9,5.619551905534947e-11,5.370241069411939e-10,5.344262653955237e-7,2.058874616310285e-7,1.401547220371221e-4,0.9998591014992786,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,2,3,0,0,0,0,1,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,2,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0
65055,1.0364821026902723e-10,4.3339584940217203e-11,1.992527876918228e-11,2.681718348294575e-10,2.4958678227177575e-10,5.566744901120932e-7,1.495850994145409e-7,1.0086909227485498e-4,0.999898423963464,0,0,6,7,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,3,0,1,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0
87950,1.1122814360510266e-10,2.250531339904509e-12,2.9580209158919097e-9,3.532869709821949e-8,1.3160238615431282e-9,6.670272972255234e-8,2.3304634951271437e-6,5.8528569041026375e-5,0.9999390345485135,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,17,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44771,1.1644924309790863e-4,1.2050989724259928e-5,2.1202718192668018e-4,0.018225157438682634,5.6249036688580616e-5,0.6013552816247754,0.37999645256179665,1.2846137664258226e-5,1.3485785643528379e-5,0,0,1,3,0,0,0,0,0,2,0,0,0,3,21,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,0,4,4,0,0,0,0,1,0,0,2,0,0,2,3,0,1,0,3,0,10,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,1,2,0,0,1,0
118297,1.682684035218538e-10,1.0532598970353933e-10,2.153693753926131e-9,4.079573787261759e-13,3.3018899375178435e-12,4.89476932261431e-8,1.5254156110044607e-6,1.9365785044376364e-5,0.9999790574206534,1,0,2,5,0,0,1,0,0,0,1,0,1,2,2,1,1,1,2,0,0,1,2,14,2,0,0,1,1,1,2,0,2,0,3,0,0,0,2,1,2,1,1,1,0,1,0,4,1,1,3,1,0,0,0,0,8,0,0,0,7,2,0,0,0,0,8,1,0,0,2,0,4,3,0,1,1,0,0,13,5,5,1,0,0,0,0,1,4,0,0,1,0
57554,2.841009138187078e-10,4.623358334282009e-10,1.4685252913498244e-7,1.5773879729665473e-9,1.2655841943314053e-9,3.959406963027905e-8,4.104703603371614e-6,2.469833107536069e-4,0.9997487219496353,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,13,0,0,0,0,1
136601,1.0678662013049781e-10,1.861454191701653e-11,1.0941218288496852e-10,1.3777742597679238e-10,1.4503039505637876e-10,5.266365266506262e-8,2.5211821287557665e-6,2.3725014634549594e-4,0.999760175490252,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,5,0,1,0,8,0,0,0,0,1,0,0,4,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,26,0,0,0,0,1,0,0,3,0,0,23,1,0,0,2,1,1,12,0,1,1,0,0,0,2,0,0,0,0,0,0,7,0,0,0
132345,1.4618209581008737e-10,6.8794040263461806e-12,1.0922566246079607e-9,1.5657850761287467e-8,3.3776811882615207e-9,2.6478952068119886e-7,6.047018284481763e-6,1.6611076634865697e-4,0.999827557144996,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17249,9.501391156385856e-8,0.9999924348521748,6.905894925232339e-6,8.469904065696097e-9,2.0581558185043757e-10,4.2404553735992156e-7,3.459043517768188e-8,4.243882635345092e-8,5.4488470018918476e-8,0,0,1,0,0,0,0,0,0,0,3,1,0,10,2,3,0,1,0,0,0,0,0,2,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,1,1,0,0,2,0,9,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0
20087,3.2088423472127375e-5,6.600549032295977e-6,0.9992708660265923,1.9224736399971268e-7,1.92281812763569e-8,6.792207243294327e-4,1.0335223926909039e-6,6.936092731469031e-6,3.043185904483129e-6,0,0,4,7,0,0,0,0,0,0,9,0,1,0,0,2,0,1,0,0,3,0,0,1,0,0,18,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,7,0,0,1,0,0,1,0,10,0,1,0,1,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1
3580,2.539231805814447e-8,0.9999999447122307,1.6866616689220487e-8,2.5017696976750947e-13,7.417384134032809e-13,1.1144581108860999e-8,2.7890146580486006e-12,8.494761036778408e-10,1.030996636886469e-9,1,3,0,3,1,0,5,2,0,2,2,0,2,2,0,0,1,1,0,4,0,8,0,10,2,0,0,0,2,0,0,1,4,1,0,4,2,1,0,1,0,1,0,8,1,0,0,3,0,0,0,0,1,5,10,0,1,2,0,0,0,0,0,2,8,1,7,0,3,3,2,0,0,1,3,9,0,2,0,1,0,0,15,0,0,3,0,0,0,1,0,0,1
44255,1.5800048722638918e-5,3.359474785153205e-6,4.876732034846262e-6,0.007681436656218869,4.9287014244163674e-5,0.9922370685265068,2.0003341895476975e-8,4.573610471610746e-6,3.577933673744055e-6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
16606,1.7175477345705311e-6,0.9999894412850429,6.176501268667928e-7,1.723459649742112e-7,1.0544868388973056e-7,4.870578206734675e-6,2.4493585505142847e-7,1.8594252737562442e-6,9.70783111429484e-7,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78384,6.176053219943925e-11,8.580147370395371e-12,4.1864384329410406e-11,1.295693142609103e-9,2.681746184179892e-10,1.3144762628696462e-8,1.564821878313809e-6,1.0617254085526868e-4,0.999892247816431,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,27,0,0,0,3,0,3,0,1,6,0,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0
46337,1.7974527455395385e-5,1.339003219088277e-6,1.6792437842549197e-4,7.659978754141577e-7,4.3859184823255396e-05,0.018481196120924928,0.981273379726621,5.567300017922652e-6,7.993760637563324e-6,0,0,0,4,1,1,0,3,4,0,0,0,6,1,0,4,0,1,1,0,0,3,0,6,1,4,0,1,0,2,0,0,0,0,2,1,0,1,0,0,3,0,0,3,0,0,3,3,0,0,0,0,1,3,0,0,0,0,0,0,0,5,1,0,0,0,2,13,0,0,6,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,22,0,0,2,0
2860,2.7770357095705496e-8,0.9999998368920786,1.1938080269443456e-7,6.993427978480869e-9,1.588784867703927e-10,1.3675771532658165e-9,1.902429938444701e-9,3.086065437659516e-9,2.4483829123373834e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,1
57188,2.964116266526826e-10,2.1595525812555721e-10,5.989275859291576e-10,5.516768689076316e-11,1.140982076395511e-8,6.243751522511505e-8,1.029252626421991e-5,1.8053045791250035e-4,0.9998091020020251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31009,2.772647596875069e-4,2.2726184210036306e-5,0.022176900166410458,0.9737652093242186,0.0022298880479731803,5.19549116791782e-4,2.555683898436458e-4,3.997468042566939e-4,3.531472066081569e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0
58697,2.8624190626931123e-10,7.178768082431911e-10,2.9284838465863874e-8,2.9436014589607285e-10,2.0125025285030185e-10,2.868637184001363e-8,2.1579591955806557e-7,7.848722853226819e-5,0.9999212375046087,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,2,0,0,0,0,12,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0
110435,1.4790847813528965e-10,3.2561728057418143e-12,5.1076576226163685e-11,2.9469457658015174e-9,6.624749371345635e-10,1.3601833459565108e-7,7.20746531073924e-6,1.1975101479499654e-4,0.9998729016898977,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8673,3.333600423050985e-7,0.999996794589237,2.90013226029038e-7,4.4708038135920695e-8,1.2037858931854692e-9,1.2290477757550625e-7,1.8183484856054888e-6,4.067995024465235e-7,1.8807290504343979e-7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,6,5,0,0,0,0,0,2,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
129006,1.5963979625937278e-10,2.4439105733286187e-12,1.1887573104882734e-10,7.512580311059432e-9,1.2061306690562053e-9,2.6484534154299256e-8,7.482476339694428e-7,5.4289833821794164e-5,0.9999449264343395,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93460,5.383749520974956e-11,6.936079282360167e-11,3.3988075380740853e-9,9.533917478142762e-11,1.9201696212162542e-10,2.1552540623541918e-8,5.934262628266765e-7,1.634861847465008e-5,0.99998303259336,0,0,0,0,0,0,0,10,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,30,0,0,4,17,0,0,0,16,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0
70118,3.54882893468693e-11,1.8272600012745887e-11,1.4294944612578342e-9,2.0042601590779452e-9,1.5073111292889439e-9,1.6003020467564199e-9,1.5224048194453134e-6,3.577795786073077e-5,0.9999626930421912,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,7,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
130490,2.8126282907317738e-11,6.20495449863692e-10,9.463706336526086e-11,5.962647415972209e-11,2.2342697473815258e-10,2.012342286410698e-9,9.012639652920891e-7,1.805281129787565e-5,0.9999810428860822,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
124419,2.744884021166132e-9,5.267626790004073e-11,4.291930908843373e-10,9.937468291886556e-12,1.0947341116893689e-9,6.327473100760301e-6,5.048370511019837e-9,1.4249500866857204e-4,0.9998511681384352,0,1,10,7,1,0,0,0,0,1,11,0,0,0,0,5,0,1,0,0,0,2,0,8,0,2,9,5,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,3,0,8,0,0,0,0,0,0,0,5,1,0,0,4,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0
23562,1.2320160677934646e-7,1.779145944913483e-7,0.999999327600058,9.402301792846413e-10,2.3011404643339864e-10,1.7588025169478708e-7,9.037357958843854e-9,2.197868486883159e-8,1.632171017734193e-7,0,0,0,0,0,0,0,2,0,0,1,0,2,1,2,2,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,2,3,0,0,3,0,2,0,1,1,1,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,11,0,0,6,0,0,0,2,13,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,2,0,0,0,0
60995,9.887806234782211e-11,4.043461586773843e-12,9.705673811409997e-11,2.0041145561231478e-11,0.0025912349714183776,1.6202159004478845e-8,3.626450824938399e-6,8.300939236098228e-5,0.9973221127632174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4630,2.1913399748320344e-8,0.9999999501956656,6.847627215464002e-9,7.474953696301541e-11,7.155205826043112e-10,4.916450077960487e-9,2.310152988388027e-9,6.43919884913389e-9,6.587235343769853e-9,0,0,0,0,0,0,0,0,10,0,1,0,0,0,5,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29521,2.3817424410460763e-7,2.7339657152740282e-9,2.00869843050127e-5,0.9999743792224257,3.853849392268518e-6,4.13440604034343e-7,4.3038633678193537e-7,3.181057476013786e-7,2.771029784252855e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0
117945,1.4158419589800817e-10,2.3651824611044845e-11,4.015486347241326e-9,3.9793017209585184e-10,3.748236031030749e-10,1.0956828230137986e-7,1.7852529819498343e-6,4.516232928373617e-5,0.9999529378959758,0,0,0,0,0,0,0,0,0,0,1,1,0,14,0,0,1,1,0,0,0,0,0,2,15,0,0,0,0,0,0,0,1,1,0,2,1,0,0,2,0,2,0,0,0,0,0,9,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
137292,1.3317971894291376e-10,2.8691311452871217e-12,3.3616788031032555e-10,1.6931421110311692e-9,1.89980660490879e-9,1.6504145481058367e-7,7.486927672336899e-7,2.4075128160902435e-5,0.9999750070724515,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,5,0,2,0,0,0,6,0,2,1,3,0,0,27,0,0,0,2,1,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,1,3,5,0,1,0,0,1,0,6,0,0,0,3,3,2,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,9,0
85706,1.4091298293174848e-10,2.5256987102930317e-11,1.2998299708676147e-10,4.3774287542986515e-10,3.2840896876685994e-10,1.4276472740873385e-8,8.51873157096944e-6,1.1975087267643681e-4,0.9998717150569749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0
21425,7.395268936549756e-7,1.5868817140389748e-7,0.7343420419967553,7.549006452202959e-10,0.26565426018366645,5.941971290612472e-7,8.686658489021383e-7,8.301661855047196e-7,5.058204488908556e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47153,1.1781024671648353e-6,9.342499073303237e-7,3.9428968540050205e-7,4.671552308026819e-5,1.711560071409599e-5,1.7820682302580843e-4,0.999753622880352,1.1420722117725975e-6,6.904585559117042e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84394,9.479824324475849e-11,6.849755215840558e-13,3.2736255272455966e-11,2.8326265575060482e-8,0.004833472609801716,2.1481116169640168e-8,7.99058272909456e-6,7.675142069245755e-5,0.9950817354511754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
109897,3.770850840227225e-11,3.040477517599345e-10,9.055463456180064e-10,8.440269775975464e-11,2.995453747646086e-10,1.566323141467e-8,1.2415382525468086e-6,2.4203147950754213e-5,0.9999745380193146,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,8,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
48855,1.6826944721855613e-9,8.506238449938847e-11,1.0089292818551649e-7,1.2050001675339016e-6,1.8182617006815525e-7,1.349677471908136e-6,7.127699155408247e-5,0.9999258800207734,3.823177952151849e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,2,2,0,0,1,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
141961,2.2152934106373092e-10,1.067778159710968e-12,5.103110594348742e-11,4.4156567313932116e-8,8.892795985359927e-4,3.348596551174888e-8,8.220723094274695e-6,1.1964440795296023e-4,0.9989827773542558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
